step,filter,seed,graph_degree,n_nodes,slab,n_slab,J,L,cells,xdeg,cv2,ari
1,dtm_k10,0,1.8,100,3,132,10,10,10,1.0,0.10996326905417818,1.0
1,dtm_k10,0,1.8,100,4,132,10,10,10,1.0,0.07208448117539026,1.0
1,dtm_k10,0,1.8,100,5,132,10,10,10,1.0,0.14439853076216713,1.0
1,dtm_k10,0,1.8,100,6,131,10,10,10,1.0,0.15086533418798442,1.0
1,dtm_k10,0,1.8,100,7,131,10,10,10,1.0,0.06345784045218811,1.0
1,dtm_k10,0,1.8,100,8,131,10,10,10,1.0,0.05296894120389256,1.0
1,dtm_k10,1,1.8,100,0,131,10,10,10,1.0,0.07278130645067304,1.0
1,dtm_k10,1,1.8,100,1,131,10,10,10,1.0,0.07161587320086243,1.0
1,dtm_k10,1,1.8,100,2,131,10,10,10,1.0,0.0832702056989686,1.0
1,dtm_k10,1,1.8,100,3,132,10,10,10,1.0,0.10996326905417818,1.0
1,dtm_k10,1,1.8,100,4,132,10,10,10,1.0,0.07208448117539026,1.0
1,dtm_k10,1,1.8,100,5,132,10,10,10,1.0,0.14439853076216713,1.0
1,dtm_k10,1,1.8,100,6,131,10,10,10,1.0,0.15086533418798437,1.0
1,dtm_k10,1,1.8,100,7,131,10,10,10,1.0,0.0634578404521881,1.0
1,dtm_k10,1,1.8,100,8,131,10,10,10,1.0,0.052968941203892554,1.0
1,dtm_k10,2,1.8,100,0,131,10,10,10,1.0,0.07278130645067304,1.0
1,dtm_k10,2,1.8,100,1,131,10,10,10,1.0,0.07161587320086243,1.0
1,dtm_k10,2,1.8,100,2,131,10,10,10,1.0,0.0832702056989686,1.0
1,dtm_k10,2,1.8,100,3,132,10,10,10,1.0,0.10996326905417818,1.0
1,dtm_k10,2,1.8,100,4,132,10,10,10,1.0,0.07208448117539026,1.0
1,dtm_k10,2,1.8,100,5,132,10,10,10,1.0,0.14439853076216713,1.0
1,dtm_k10,2,1.8,100,6,131,10,10,10,1.0,0.15086533418798442,1.0
1,dtm_k10,2,1.8,100,7,131,10,10,10,1.0,0.0634578404521881,1.0
1,dtm_k10,2,1.8,100,8,131,10,10,10,1.0,0.052968941203892554,1.0
1,random,0,1.8,100,0,131,10,10,10,1.0,0.026163976458248358,1.0
1,random,0,1.8,100,1,131,10,10,10,1.0,0.054134374453703164,1.0
1,random,0,1.8,100,2,131,10,10,10,1.0,0.07045043995105181,1.0
1,random,0,1.8,100,3,132,10,10,10,1.0,0.023875114784205693,1.0
1,random,0,1.8,100,4,132,10,10,10,1.0,0.04109274563820019,1.0
1,random,0,1.8,100,5,132,10,10,10,1.0,0.08930211202938475,1.0
1,random,0,1.8,100,6,131,10,10,10,1.0,0.0692850067012412,1.0
1,random,0,1.8,100,7,131,10,10,10,1.0,0.041314608705786376,1.0
1,random,0,1.8,100,8,131,10,10,10,1.0,0.02732940970805897,1.0
1,random,1,1.8,100,0,131,10,10,10,1.0,0.026163976458248358,1.0
1,random,1,1.8,100,1,131,10,10,10,1.0,0.03665287570654391,1.0
1,random,1,1.8,100,2,131,10,10,10,1.0,0.0483072082046501,1.0
1,random,1,1.8,100,3,132,10,10,10,1.0,0.07552800734618917,1.0
1,random,1,1.8,100,4,132,10,10,10,1.0,0.09733700642791554,1.0
1,random,1,1.8,100,5,132,10,10,10,1.0,0.06290174471992654,1.0
1,random,1,1.8,100,6,131,10,10,10,1.0,0.021502243459005886,1.0
1,random,1,1.8,100,7,131,10,10,10,1.0,0.044810908455218235,1.0
1,random,1,1.8,100,8,131,10,10,10,1.0,0.10191713769593849,1.0
1,random,2,1.8,100,0,131,10,10,10,1.0,0.07278130645067304,1.0
1,random,2,1.8,100,1,131,10,10,10,1.0,0.08909737194802167,1.0
1,random,2,1.8,100,2,131,10,10,10,1.0,0.052968941203892554,1.0
1,random,2,1.8,100,3,132,10,10,10,1.0,0.08585858585858586,1.0
1,random,2,1.8,100,4,132,10,10,10,1.0,0.019283746556473833,1.0
1,random,2,1.8,100,5,132,10,10,10,1.0,0.11685032139577597,1.0
1,random,2,1.8,100,6,131,10,10,10,1.0,0.06578870695180933,1.0
1,random,2,1.8,100,7,131,10,10,10,1.0,0.1240603694423402,1.0
1,random,2,1.8,100,8,131,10,10,10,1.0,0.06578870695180934,1.0
1,ecc_p1,0,1.96,100,0,131,10,10,13,1.3,0.7567158091020338,0.617889163364965
1,ecc_p1,0,1.96,100,1,131,10,10,8,0.8,0.27125458889342113,0.591325750691757
1,ecc_p1,0,1.96,100,2,131,10,10,10,1.0,0.1706776994347649,0.7264221686715323
1,ecc_p1,0,1.96,100,3,132,10,10,11,1.1,0.4823232323232323,0.940615412793626
1,ecc_p1,0,1.96,100,4,132,10,10,11,1.1,0.22727272727272727,0.9383977010168318
1,ecc_p1,0,1.96,100,5,132,10,10,10,1.0,0.36363636363636365,0.9758592094351792
1,ecc_p1,0,1.96,100,6,131,10,10,10,1.0,0.6112114678631781,1.0
1,ecc_p1,0,1.96,100,7,131,10,10,10,1.0,0.40492978264669893,1.0
1,ecc_p1,0,1.96,100,8,131,10,10,15,1.5,0.8206980945166369,0.8164118928009314
1,ecc_p1,1,1.92,100,0,131,10,10,12,1.2,0.5810267466930832,0.46906583429606613
1,ecc_p1,1,1.92,100,1,131,10,10,8,0.8,0.46331798846221084,0.6672768312585281
