step,filter,seed,graph_degree,n_nodes,slab,n_slab,J,L,cells,xdeg,cv2,ari
0,dtm_k10,1,2.62,100,3,132,10,10,15,1.5,0.49104683195592275,0.8035800102405838
0,dtm_k10,1,2.62,100,4,132,10,10,14,1.4,0.32736455463728187,0.7977321836426768
0,dtm_k10,1,2.62,100,5,132,10,10,12,1.2,0.15977961432506885,0.8897750823183238
0,dtm_k10,1,2.62,100,6,131,10,10,16,1.6,0.3080822795874366,0.685063262524163
0,dtm_k10,1,2.62,100,7,131,10,10,15,1.5,0.5095274168172019,0.8710407421025997
0,dtm_k10,1,2.62,100,8,131,10,10,17,1.7,0.2630382844822563,0.623904862169946
0,dtm_k10,2,2.6,100,0,131,10,10,13,1.3,0.3612843074412913,0.8661564678483158
0,dtm_k10,2,2.6,100,1,131,10,10,14,1.4,0.34525960025639524,0.8511435924828825
0,dtm_k10,2,2.6,100,2,131,10,10,16,1.6,0.2950294271895577,0.677690980111895
0,dtm_k10,2,2.6,100,3,132,10,10,15,1.5,0.621900826446281,0.8424133482666433
0,dtm_k10,2,2.6,100,4,132,10,10,14,1.4,0.328971533516988,0.686327833685455
0,dtm_k10,2,2.6,100,5,132,10,10,13,1.3,0.30716253443526176,0.9061737311151777
0,dtm_k10,2,2.6,100,6,131,10,10,14,1.4,0.22615232212575015,0.6752870184960642
0,dtm_k10,2,2.6,100,7,131,10,10,16,1.6,0.5635452479459239,0.8224387962700943
0,dtm_k10,2,2.6,100,8,131,10,10,15,1.5,0.11444554513140262,0.6037045053776865
0,random,0,2.8,100,0,131,10,10,17,1.7,0.37795000291358305,0.6761003179224331
0,random,0,2.8,100,1,131,10,10,14,1.4,0.09725540469669598,0.6169717545363333
0,random,0,2.8,100,2,131,10,10,17,1.7,0.26105704795757817,0.6075207799952985
0,random,0,2.8,100,3,132,10,10,16,1.6,0.47842056932966026,0.7392653020158189
0,random,0,2.8,100,4,132,10,10,14,1.4,0.39807162534435264,0.8753624069602689
0,random,0,2.8,100,5,132,10,10,16,1.6,0.47474747474747475,0.6978451734579724
0,random,0,2.8,100,6,131,10,10,16,1.6,0.28943534759046674,0.6537683352208381
0,random,0,2.8,100,7,131,10,10,16,1.6,0.5038750655556203,0.7591452156781967
0,random,0,2.8,100,8,131,10,10,14,1.4,0.24246838762309886,0.7299660917717659
0,random,1,2.56,100,0,131,10,10,11,1.1,0.08134724083678108,0.8139774854312818
0,random,1,2.56,100,1,131,10,10,16,1.6,0.25027679039683004,0.5851609715568842
0,random,1,2.56,100,2,131,10,10,16,1.6,0.4292873375677408,0.7194094799467821
0,random,1,2.56,100,3,132,10,10,15,1.5,0.49104683195592275,0.8001533988333488
0,random,1,2.56,100,4,132,10,10,14,1.4,0.4350321395775941,0.8421163478382961
0,random,1,2.56,100,5,132,10,10,15,1.5,0.24483471074380161,0.6693303538088028
0,random,1,2.56,100,6,131,10,10,13,1.3,0.19008216304411166,0.7048275695189478
0,random,1,2.56,100,7,131,10,10,14,1.4,0.3240487151098421,0.7779223873641019
0,random,1,2.56,100,8,131,10,10,14,1.4,0.4855777635335935,0.8514781124671201
0,random,2,2.6,100,0,131,10,10,16,1.6,0.49641629275683236,0.7572549188127666
0,random,2,2.6,100,1,131,10,10,12,1.2,0.28314200804148953,0.8402635109386197
0,random,2,2.6,100,2,131,10,10,16,1.6,0.5747334071441058,0.8151518744961341
0,random,2,2.6,100,3,132,10,10,15,1.5,0.3446969696969697,0.7281611309182519
0,random,2,2.6,100,4,132,10,10,15,1.5,0.3567493112947657,0.7567077799567202
0,random,2,2.6,100,5,132,10,10,14,1.4,0.24862258953168043,0.7522128064461482
0,random,2,2.6,100,6,131,10,10,13,1.3,0.24613950236000226,0.7151991285881577
0,random,2,2.6,100,7,131,10,10,16,1.6,0.42742264436804384,0.6810411550260459
0,random,2,2.6,100,8,131,10,10,13,1.3,0.47794417574733417,0.8351163578250135
0,ecc_p1,0,2.2,100,0,131,10,10,12,1.2,0.17825301555853393,0.8740283723638137
0,ecc_p1,0,2.2,100,1,131,10,10,11,1.1,0.07878328768719774,0.890178295732237
0,ecc_p1,0,2.2,100,2,131,10,10,12,1.2,0.20762193345376143,0.8390892905612116
0,ecc_p1,0,2.2,100,3,132,10,10,12,1.2,0.1349862258953168,0.8412665385603956
0,ecc_p1,0,2.2,100,4,132,10,10,14,1.4,0.3434343434343434,0.7431050082034277
0,ecc_p1,0,2.2,100,5,132,10,10,13,1.3,0.25941230486685035,0.8504003828719098
0,ecc_p1,0,2.2,100,6,131,10,10,12,1.2,0.2607656896451256,0.8269828749021723
0,ecc_p1,0,2.2,100,7,131,10,10,12,1.2,0.11671813996853331,0.8067423938924178
0,ecc_p1,0,2.2,100,8,131,10,10,12,1.2,0.22440417225103432,0.9341041778101492
0,ecc_p1,1,2.16,100,0,131,10,10,12,1.2,0.17825301555853387,0.8740283723638137
0,ecc_p1,1,2.16,100,1,131,10,10,12,1.2,0.22300565235126166,0.8937713642441258
0,ecc_p1,1,2.16,100,2,131,10,10,11,1.1,0.0441699201678224,0.8570037330861985
0,ecc_p1,1,2.16,100,3,132,10,10,12,1.2,0.40771349862258954,0.9535164581840098
0,ecc_p1,1,2.16,100,4,132,10,10,13,1.3,0.24747474747474743,0.7174803587056486
0,ecc_p1,1,2.16,100,5,132,10,10,12,1.2,0.23553719008264462,0.8742311319336664
0,ecc_p1,1,2.16,100,6,131,10,10,13,1.3,0.41279645708292056,0.856387240043289
0,ecc_p1,1,2.16,100,7,131,10,10,11,1.1,0.035196084144280645,0.8196943209067785
0,ecc_p1,1,2.16,100,8,131,10,10,12,1.2,0.231396771749898,0.9448874574125161
0,ecc_p1,2,2.22,100,0,131,10,10,11,1.1,0.20698094516636564,0.9818153030997605
0,ecc_p1,2,2.22,100,1,131,10,10,11,1.1,0.07109142823844765,0.8990510579272991
0,ecc_p1,2,2.22,100,2,131,10,10,11,1.1,0.24031233611094924,0.9828738981024951
0,ecc_p1,2,2.22,100,3,132,10,10,13,1.3,0.2459825528007347,0.775640244174395
0,ecc_p1,2,2.22,100,4,132,10,10,14,1.4,0.36271808999081734,0.7476340534048841
0,ecc_p1,2,2.22,100,5,132,10,10,12,1.2,0.33884297520661155,0.9202414945732172
0,ecc_p1,2,2.22,100,6,131,10,10,14,1.4,0.4480508128896916,0.7978601411389196
0,ecc_p1,2,2.22,100,7,131,10,10,13,1.3,0.18250684692034264,0.7763287708864715
0,ecc_p1,2,2.22,100,8,131,10,10,12,1.2,0.23699085134898898,0.9451150269675915
0,gauss_0.1,0,2.64,100,0,131,10,10,14,1.4,0.2914165841151447,0.8016705394805222
0,gauss_0.1,0,2.64,100,1,131,10,10,14,1.4,0.45294563253889625,0.8948522129335392
0,gauss_0.1,0,2.64,100,2,131,10,10,16,1.6,0.5411689295495601,0.7447263458000365
0,gauss_0.1,0,2.64,100,3,132,10,10,15,1.5,0.20351239669421486,0.6661539748630856
0,gauss_0.1,0,2.64,100,4,132,10,10,15,1.5,0.5392561983471075,0.8103517526952874
0,gauss_0.1,0,2.64,100,5,132,10,10,16,1.6,0.5261707988980716,0.7600667305783733
0,gauss_0.1,0,2.64,100,6,131,10,10,15,1.5,0.29275683235242717,0.7339406895493682
0,gauss_0.1,0,2.64,100,7,131,10,10,13,1.3,0.3718897500145678,0.8182372239584008
0,gauss_0.1,0,2.64,100,8,131,10,10,14,1.4,0.635685566109201,0.8135398197897553
0,gauss_0.1,1,2.6,100,0,131,10,10,15,1.5,0.1808752403706078,0.6308909522262065
0,gauss_0.1,1,2.6,100,1,131,10,10,16,1.6,0.49828098595652937,0.7817471614110576
0,gauss_0.1,1,2.6,100,2,131,10,10,15,1.5,0.738535050404988,0.8844171142434519
0,gauss_0.1,1,2.6,100,3,132,10,10,17,1.7,0.49667125803489437,0.68948347591289
0,gauss_0.1,1,2.6,100,4,132,10,10,13,1.3,0.19226354453627187,0.7514865457835974
0,gauss_0.1,1,2.6,100,5,132,10,10,15,1.5,0.3292011019283746,0.6956752083532712
0,gauss_0.1,1,2.6,100,6,131,10,10,13,1.3,0.25068469203426375,0.8379788535510617
0,gauss_0.1,1,2.6,100,7,131,10,10,12,1.2,0.27614940854262576,0.8471774241339083
0,gauss_0.1,1,2.6,100,8,131,10,10,14,1.4,0.492104189732533,0.7533353888769396
0,gauss_0.1,2,2.54,100,0,131,10,10,16,1.6,0.25587086999592096,0.6636938747682066
0,gauss_0.1,2,2.54,100,1,131,10,10,16,1.6,0.45539304236349865,0.7866785712644494
0,gauss_0.1,2,2.54,100,2,131,10,10,13,1.3,0.30825709457490824,0.7902085879471569
0,gauss_0.1,2,2.54,100,3,132,10,10,14,1.4,0.16023875114784203,0.6843800923569704
0,gauss_0.1,2,2.54,100,4,132,10,10,13,1.3,0.22956841138659323,0.7978507708759237
0,gauss_0.1,2,2.54,100,5,132,10,10,15,1.5,0.21039944903581265,0.6383395640865642
0,gauss_0.1,2,2.54,100,6,131,10,10,14,1.4,0.3322067478585164,0.8283281976674415
0,gauss_0.1,2,2.54,100,7,131,10,10,11,1.1,0.2531321018588661,0.8935887016708782
0,gauss_0.1,2,2.54,100,8,131,10,10,15,1.5,0.5654682128081114,0.7535668904162984
0,dm_eig0,0,2.66,100,0,131,10,10,17,1.7,1.073364023075578,0.5397113144283383
0,dm_eig0,0,2.66,100,1,131,10,10,15,1.5,0.5899423110541345,0.5343836297238685
0,dm_eig0,0,2.66,100,2,131,10,10,13,1.3,0.800652642619894,0.7618673353886947
0,dm_eig0,0,2.66,100,3,132,10,10,13,1.3,0.8637511478420572,0.6915393258756032
0,dm_eig0,0,2.66,100,4,132,10,10,17,1.7,0.38544536271808993,0.5529718443910678
0,dm_eig0,0,2.66,100,5,132,10,10,12,1.2,0.6074380165289256,0.6286059660106881
0,dm_eig0,0,2.66,100,6,131,10,10,16,1.6,0.7910378183089564,0.5918345875435442
0,dm_eig0,0,2.66,100,7,131,10,10,16,1.6,0.6474564419322884,0.3922773037458901
0,dm_eig0,0,2.66,100,8,131,10,10,14,1.4,0.6830021560515119,0.44538757903934223
0,dm_eig0,1,2.58,100,0,131,10,10,17,1.7,1.8618961598974417,0.7458062285195837
0,dm_eig0,1,2.58,100,1,131,10,10,14,1.4,0.598158615465299,0.5956220207990374
0,dm_eig0,1,2.58,100,2,131,10,10,15,1.5,0.9098537381271489,0.6493239410675303
0,dm_eig0,1,2.58,100,3,132,10,10,11,1.1,0.7941919191919191,0.794054200228095
0,dm_eig0,1,2.58,100,4,132,10,10,16,1.6,0.3810835629017447,0.5417407503114405
0,dm_eig0,1,2.58,100,5,132,10,10,12,1.2,0.30578512396694213,0.5296444320280218
0,dm_eig0,1,2.58,100,6,131,10,10,15,1.5,0.8923722393799897,0.6935259114912052
0,dm_eig0,1,2.58,100,7,131,10,10,17,1.7,0.585979838004778,0.3846563348979305
0,dm_eig0,1,2.58,100,8,131,10,10,12,1.2,0.6299749431851293,0.4551974724348314
0,dm_eig0,2,2.48,100,0,131,10,10,12,1.2,1.4606957636501372,0.9073538540476033
0,dm_eig0,2,2.48,100,1,131,10,10,15,1.5,0.5252607656896453,0.5223018106052905
0,dm_eig0,2,2.48,100,2,131,10,10,13,1.3,0.8718606141833226,0.7626620526456407
0,dm_eig0,2,2.48,100,3,132,10,10,11,1.1,0.8295454545454546,0.7912529025065701
0,dm_eig0,2,2.48,100,4,132,10,10,17,1.7,0.49471992653810826,0.5408376614889729
0,dm_eig0,2,2.48,100,5,132,10,10,12,1.2,0.71900826446281,0.6616710682434459
0,dm_eig0,2,2.48,100,6,131,10,10,16,1.6,1.1583823786492629,0.7046978828039592
0,dm_eig0,2,2.48,100,7,131,10,10,16,1.6,0.9234310354874424,0.5029932729332025
0,dm_eig0,2,2.48,100,8,131,10,10,12,1.2,0.7824136122603578,0.5781967786917682
1,xcoord,0,2.6,100,0,131,10,10,14,1.4,1.2589592681079187,0.8006220317484244
1,xcoord,0,2.6,100,1,131,10,10,13,1.3,0.9567041547695354,0.6784010541066362
1,xcoord,0,2.6,100,2,131,10,10,14,1.4,0.6471068119573451,0.5848443625591164
1,xcoord,0,2.6,100,3,132,10,10,15,1.5,0.7217630853994489,0.578661795156166
1,xcoord,0,2.6,100,4,132,10,10,18,1.8,0.9979338842975208,0.557017465788847
1,xcoord,0,2.6,100,5,132,10,10,11,1.1,0.38257575757575757,0.5838664041740926
1,xcoord,0,2.6,100,6,131,10,10,14,1.4,0.7743721228366645,0.6892194732161423
1,xcoord,0,2.6,100,7,131,10,10,18,1.8,1.3505623215430334,0.7707267741084007
1,xcoord,0,2.6,100,8,131,10,10,13,1.3,1.1839636384826058,0.4161496863218422
1,xcoord,1,2.58,100,0,131,10,10,16,1.6,1.130411980653808,0.6354950847045376
1,xcoord,1,2.58,100,1,131,10,10,13,1.3,0.9733698502418274,0.7346086215913841
1,xcoord,1,2.58,100,2,131,10,10,15,1.5,0.8241943942660687,0.6347742858925384
1,xcoord,1,2.58,100,3,132,10,10,14,1.4,0.454315886134068,0.5085308436594338
1,xcoord,1,2.58,100,4,132,10,10,17,1.7,0.9981634527089073,0.6059525229252494
1,xcoord,1,2.58,100,5,132,10,10,11,1.1,0.36616161616161613,0.5847679817424124
1,xcoord,1,2.58,100,6,131,10,10,13,1.3,0.44764291125225797,0.6238453967031253
1,xcoord,1,2.58,100,7,131,10,10,17,1.7,1.0396830021560513,0.745878977092783
1,xcoord,1,2.58,100,8,131,10,10,13,1.3,1.832410698677233,0.7161245679301407
1,xcoord,2,2.64,100,0,131,10,10,15,1.5,0.9780315832410702,0.6660328482902449
1,xcoord,2,2.64,100,1,131,10,10,15,1.5,1.2000466173299924,0.6970813846768493
1,xcoord,2,2.64,100,2,131,10,10,14,1.4,1.1643260882232969,0.832662937620768
1,xcoord,2,2.64,100,3,132,10,10,15,1.5,0.3791322314049586,0.41953830524784297
1,xcoord,2,2.64,100,4,132,10,10,18,1.8,1.0330578512396698,0.5809822746805976
1,xcoord,2,2.64,100,5,132,10,10,14,1.4,0.668044077134986,0.5471270916606576
1,xcoord,2,2.64,100,6,131,10,10,13,1.3,0.5082454402424101,0.6411009391316308
1,xcoord,2,2.64,100,7,131,10,10,16,1.6,0.7276382495192588,0.6406211174771519
1,xcoord,2,2.64,100,8,131,10,10,12,1.2,1.1712021443971796,0.5258855822977179
1,knn_k1,0,2.6,100,0,131,10,10,15,1.5,0.2805197832294156,0.6918985418098925
1,knn_k1,0,2.6,100,1,131,10,10,15,1.5,0.339956878969757,0.7588173767662968
1,knn_k1,0,2.6,100,2,131,10,10,14,1.4,0.27183730551832647,0.7639877353407384
1,knn_k1,0,2.6,100,3,132,10,10,14,1.4,0.3370064279155188,0.7233782143983172
1,knn_k1,0,2.6,100,4,132,10,10,15,1.5,0.39290633608815423,0.7214826803532074
1,knn_k1,0,2.6,100,5,132,10,10,16,1.6,0.5757575757575758,0.8106353883495875
1,knn_k1,0,2.6,100,6,131,10,10,12,1.2,0.12650777926694248,0.743124363731353
1,knn_k1,0,2.6,100,7,131,10,10,15,1.5,0.3661791270904959,0.7132766635208941
1,knn_k1,0,2.6,100,8,131,10,10,14,1.4,0.6275275333605266,0.868386562223764
1,knn_k1,1,2.62,100,0,131,10,10,14,1.4,0.276732125167531,0.7547753201396973
1,knn_k1,1,2.62,100,1,131,10,10,16,1.6,0.37334654157683117,0.7237756962570215
1,knn_k1,1,2.62,100,2,131,10,10,14,1.4,0.35504923955480444,0.8221642565212317
1,knn_k1,1,2.62,100,3,132,10,10,14,1.4,0.35468319559228645,0.7544547686134161
1,knn_k1,1,2.62,100,4,132,10,10,13,1.3,0.28030303030303033,0.7889769636578904
1,knn_k1,1,2.62,100,5,132,10,10,15,1.5,0.2878787878787879,0.6528377587031478
1,knn_k1,1,2.62,100,6,131,10,10,16,1.6,0.3229998251850125,0.6714626865370251
1,knn_k1,1,2.62,100,7,131,10,10,15,1.5,0.2647864343569722,0.6685357795468844
1,knn_k1,1,2.62,100,8,131,10,10,14,1.4,0.3305751413087815,0.7250725294924242
1,knn_k1,2,2.56,100,0,131,10,10,14,1.4,0.21146786317813643,0.6795747342576915
1,knn_k1,2,2.56,100,1,131,10,10,15,1.5,0.31723093059845003,0.7078799118407281
1,knn_k1,2,2.56,100,2,131,10,10,14,1.4,0.2033098304294621,0.7081177361372358
1,knn_k1,2,2.56,100,3,132,10,10,14,1.4,0.2679063360881542,0.7223440529300527
1,knn_k1,2,2.56,100,4,132,10,10,13,1.3,0.31760789715335175,0.7758700563525348
1,knn_k1,2,2.56,100,5,132,10,10,15,1.5,0.34469696969696956,0.7193389336028446
1,knn_k1,2,2.56,100,6,131,10,10,14,1.4,0.25552124002097776,0.7094956978474263
1,knn_k1,2,2.56,100,7,131,10,10,15,1.5,0.27003088398112,0.6694676436505196
1,knn_k1,2,2.56,100,8,131,10,10,14,1.4,0.27673212516753093,0.7580605192359304
1,dtm_k10,0,2.64,100,0,131,10,10,15,1.5,0.575957112056407,0.845638442439398
1,dtm_k10,0,2.64,100,1,131,10,10,15,1.5,0.23157158673736966,0.6931399975316115
1,dtm_k10,0,2.64,100,2,131,10,10,14,1.4,0.24573160072256858,0.7401356811204396
1,dtm_k10,0,2.64,100,3,132,10,10,15,1.5,0.29476584022038566,0.7060537524258371
1,dtm_k10,0,2.64,100,4,132,10,10,16,1.6,0.24885215794306703,0.6422492606701685
1,dtm_k10,0,2.64,100,5,132,10,10,14,1.4,0.42860422405876936,0.8248013068187062
1,dtm_k10,0,2.64,100,6,131,10,10,13,1.3,0.19917254239263446,0.8048346405527396
1,dtm_k10,0,2.64,100,7,131,10,10,13,1.3,0.2370491230114795,0.7835173835282186
1,dtm_k10,0,2.64,100,8,131,10,10,17,1.7,0.37200629333954893,0.6513822844184722
1,dtm_k10,1,2.48,100,0,131,10,10,14,1.4,0.312627469261698,0.7337058191980247
1,dtm_k10,1,2.48,100,1,131,10,10,14,1.4,0.13151914224112812,0.7048713432327169
1,dtm_k10,1,2.48,100,2,131,10,10,14,1.4,0.45784045218810077,0.8709076022868935
1,dtm_k10,1,2.48,100,3,132,10,10,12,1.2,0.21487603305785125,0.9021145764422002
1,dtm_k10,1,2.48,100,4,132,10,10,15,1.5,0.27926997245179064,0.6912326575852837
1,dtm_k10,1,2.48,100,5,132,10,10,15,1.5,0.36191460055096414,0.7410807334424633
1,dtm_k10,1,2.48,100,6,131,10,10,12,1.2,0.129304819066488,0.7979833779884262
1,dtm_k10,1,2.48,100,7,131,10,10,13,1.3,0.3658294971155528,0.8400797512197445
1,dtm_k10,1,2.48,100,8,131,10,10,15,1.5,0.41163102383311007,0.7686363229275227
1,dtm_k10,2,2.52,100,0,131,10,10,14,1.4,0.3256803216595769,0.7214634277134278
1,dtm_k10,2,2.52,100,1,131,10,10,14,1.4,0.312627469261698,0.8306288060620922
1,dtm_k10,2,2.52,100,2,131,10,10,14,1.4,0.2963114037643494,0.7886662754998728
1,dtm_k10,2,2.52,100,3,132,10,10,12,1.2,0.22038567493112948,0.859462262849788
1,dtm_k10,2,2.52,100,4,132,10,10,15,1.5,0.4066804407713498,0.7990375962287201
1,dtm_k10,2,2.52,100,5,132,10,10,15,1.5,0.36535812672176304,0.7472687672354066
1,dtm_k10,2,2.52,100,6,131,10,10,14,1.4,0.32078550201037237,0.7815909079573897
1,dtm_k10,2,2.52,100,7,131,10,10,13,1.3,0.2264436804382029,0.8325908567320051
1,dtm_k10,2,2.52,100,8,131,10,10,15,1.5,0.3574383777169164,0.8056413868736739
1,random,0,2.6,100,0,131,10,10,15,1.5,0.318979080473166,0.75797740111481
1,random,0,2.6,100,1,131,10,10,14,1.4,0.23431035487442456,0.7428221070480825
1,random,0,2.6,100,2,131,10,10,14,1.4,0.17394091253423458,0.6841033628584297
1,random,0,2.6,100,3,132,10,10,15,1.5,0.37224517906336085,0.7982272457644569
1,random,0,2.6,100,4,132,10,10,14,1.4,0.32736455463728187,0.8210577925650924
1,random,0,2.6,100,5,132,10,10,15,1.5,0.4101239669421487,0.7193751396736701
1,random,0,2.6,100,6,131,10,10,15,1.5,0.5532311636850998,0.8713824394174304
1,random,0,2.6,100,7,131,10,10,15,1.5,0.5899423110541345,0.8770941302468005
1,random,0,2.6,100,8,131,10,10,13,1.3,0.39158557193636734,0.925235134038853
1,random,1,2.68,100,0,131,10,10,16,1.6,0.6101625779383486,0.7664829687129666
1,random,1,2.68,100,1,131,10,10,15,1.5,0.30849018122487043,0.7009362841844562
1,random,1,2.68,100,2,131,10,10,16,1.6,0.4870928267583474,0.7172255768870966
1,random,1,2.68,100,3,132,10,10,15,1.5,0.27238292011019277,0.680428271419329
1,random,1,2.68,100,4,132,10,10,14,1.4,0.2004132231404958,0.7212798089867922
1,random,1,2.68,100,5,132,10,10,13,1.3,0.4190771349862259,0.9132119529101147
1,random,1,2.68,100,6,131,10,10,16,1.6,0.4330167239671348,0.6920331475772455
1,random,1,2.68,100,7,131,10,10,16,1.6,0.399452246372589,0.7184387840672969
1,random,1,2.68,100,8,131,10,10,13,1.3,0.19462735271837303,0.8289429130404462
1,random,2,2.64,100,0,131,10,10,15,1.5,0.4151273235825419,0.7957995518971128
1,random,2,2.64,100,1,131,10,10,15,1.5,0.29450498222714294,0.6979661987561006
1,random,2,2.64,100,2,131,10,10,15,1.5,0.37666802633879143,0.7322068060382919
